SNIPPET;INDEX;CYCLES;POINTS;OBSTACLES
testrun-synthetic-135;40;1716687;360;10
testrun-synthetic-135;41;1727083;360;10
testrun-synthetic-135;42;1728469;360;10
testrun-synthetic-135;43;1708845;360;10
testrun-synthetic-135;44;1736417;360;10
testrun-synthetic-135;45;1731327;360;10
testrun-synthetic-135;46;1718964;360;10
testrun-synthetic-135;47;1730129;360;10
testrun-synthetic-135;48;1730364;360;10
testrun-synthetic-135;49;1717048;360;10
testrun-synthetic-135;50;1721630;360;10
testrun-synthetic-135;51;1741311;360;10
testrun-synthetic-135;52;1731433;360;10
testrun-synthetic-135;53;1726974;360;10
testrun-synthetic-135;54;1727835;360;10
testrun-synthetic-135;55;1733130;360;10
testrun-synthetic-135;56;1729318;360;10
testrun-synthetic-135;57;1742564;360;10
testrun-synthetic-135;58;1719397;360;11
testrun-synthetic-135;59;1730719;360;11
testrun-synthetic-135;60;1730842;360;11
testrun-synthetic-135;61;1727634;360;11
testrun-synthetic-135;62;1721594;360;11
testrun-synthetic-135;63;1727610;360;11
testrun-synthetic-135;64;1742058;360;11
testrun-synthetic-135;65;1743294;360;11
testrun-synthetic-135;66;1719236;360;11
testrun-synthetic-135;67;1731567;360;11
testrun-synthetic-135;68;1721021;360;11
testrun-synthetic-135;69;1731731;360;11
testrun-synthetic-135;70;1731329;360;11
testrun-synthetic-135;71;1748542;360;11
testrun-synthetic-135;72;1742945;360;11
testrun-synthetic-135;73;1739954;360;11
testrun-synthetic-135;74;1728817;360;11
testrun-synthetic-135;75;1731435;360;11
testrun-synthetic-135;76;1723111;360;12
testrun-synthetic-135;77;1738146;360;12
testrun-synthetic-135;78;1732413;360;12
testrun-synthetic-135;79;1736235;360;12
testrun-synthetic-135;80;1718961;360;12
testrun-synthetic-135;81;1732992;360;12
testrun-synthetic-135;82;1736713;360;12
testrun-synthetic-135;83;1745853;360;12
testrun-synthetic-135;84;1732405;360;12
testrun-synthetic-135;85;1730638;360;12
testrun-synthetic-135;86;1747863;360;12
testrun-synthetic-135;87;1711789;360;12
testrun-synthetic-135;88;1718249;360;12
testrun-synthetic-135;89;1709768;360;12
testrun-synthetic-135;90;1713133;360;12
testrun-synthetic-135;91;1721887;360;12
testrun-synthetic-135;92;1713789;360;12
testrun-synthetic-135;93;1716616;360;12
testrun-synthetic-135;94;1735298;360;12
testrun-synthetic-135;95;1718420;360;12
testrun-synthetic-135;96;1719500;360;13
testrun-synthetic-135;97;1722911;360;13
testrun-synthetic-135;98;1721864;360;13
testrun-synthetic-135;99;1699862;360;13
testrun-synthetic-135;100;1720166;360;13
testrun-synthetic-135;101;1725600;360;13
testrun-synthetic-135;102;1718207;360;13
testrun-synthetic-135;103;1733747;360;13
testrun-synthetic-135;104;1716167;360;13
testrun-synthetic-135;105;1733712;360;13
testrun-synthetic-135;106;1731490;360;13
testrun-synthetic-135;107;1716552;360;13
testrun-synthetic-135;108;1725764;360;13
testrun-synthetic-135;109;1713861;360;13
testrun-synthetic-135;110;1716786;360;14
testrun-synthetic-135;111;1721512;360;14
testrun-synthetic-135;112;1714004;360;14
testrun-synthetic-135;113;1722064;360;14
testrun-synthetic-135;114;1719838;360;14
testrun-synthetic-135;115;1707769;360;14
testrun-synthetic-135;116;1737314;360;14
testrun-synthetic-135;117;1735383;360;14
testrun-synthetic-135;118;1733385;360;14
testrun-synthetic-135;119;1730725;360;14
testrun-synthetic-135;120;1731230;360;14
testrun-synthetic-135;121;1706733;360;14
testrun-synthetic-135;122;1725405;360;14
testrun-synthetic-135;123;1728303;360;14
testrun-synthetic-135;124;1731998;360;14
testrun-synthetic-135;125;1741600;360;14
testrun-synthetic-135;126;1735350;360;15
testrun-synthetic-135;127;1736069;360;15
testrun-synthetic-135;128;1707857;360;15
testrun-synthetic-135;129;1728924;360;15
testrun-synthetic-135;130;1722894;360;15
testrun-synthetic-135;131;1722143;360;15
testrun-synthetic-135;132;1711881;360;15
testrun-synthetic-135;133;1722350;360;15
testrun-synthetic-135;134;1736193;360;15
testrun-synthetic-135;135;1731010;360;15
testrun-synthetic-135;136;1723484;360;15
testrun-synthetic-135;137;1727620;360;15
testrun-synthetic-135;138;1734427;360;15
testrun-synthetic-135;139;1732261;360;15
testrun-synthetic-135;140;1726588;360;15
testrun-synthetic-135;141;1717247;360;15
testrun-synthetic-135;142;1741788;360;15
testrun-synthetic-135;143;1714988;360;16
testrun-synthetic-135;144;1727538;360;16
testrun-synthetic-135;145;1722622;360;16
testrun-synthetic-135;146;1734183;360;16
testrun-synthetic-135;147;1725845;360;16
testrun-synthetic-135;148;1729341;360;16
testrun-synthetic-135;149;1740595;360;16
testrun-synthetic-135;150;1713032;360;16
testrun-synthetic-135;151;1730388;360;16
testrun-synthetic-135;152;1737132;360;17
testrun-synthetic-135;153;1726016;360;17
testrun-synthetic-135;154;1732975;360;17
testrun-synthetic-135;155;1734947;360;17
testrun-synthetic-135;156;1743456;360;17
testrun-synthetic-135;157;1704095;360;17
testrun-synthetic-135;158;1699029;360;17
testrun-synthetic-135;159;1720027;360;17
testrun-synthetic-135;160;1708140;360;17
testrun-synthetic-135;161;1713305;360;17
testrun-synthetic-135;162;1738241;360;17
testrun-synthetic-135;163;1722354;360;17
testrun-synthetic-135;164;1733880;360;17
testrun-synthetic-135;165;1730958;360;17
testrun-synthetic-135;166;1728230;360;17
testrun-synthetic-135;167;1721844;360;17
testrun-synthetic-135;168;1702339;360;17
testrun-synthetic-135;169;1736413;360;17
testrun-synthetic-135;170;1734884;360;17
testrun-synthetic-135;171;1733075;360;17
testrun-synthetic-135;172;1724778;360;18
testrun-synthetic-135;173;1719070;360;18
testrun-synthetic-135;174;1729413;360;18
testrun-synthetic-135;175;1218258;360;18
testrun-synthetic-135;176;1186755;360;18
testrun-synthetic-135;177;1232429;360;18
testrun-synthetic-135;178;1215317;360;18
testrun-synthetic-135;179;1202393;360;18
testrun-synthetic-135;180;1200866;360;18
testrun-synthetic-135;181;1232535;360;18
testrun-synthetic-135;182;1222782;360;18
testrun-synthetic-135;183;1242166;360;18
testrun-synthetic-135;184;1223021;360;18
testrun-synthetic-135;185;1222122;360;18
testrun-synthetic-135;186;1203138;360;18
testrun-synthetic-135;187;1208775;360;18
testrun-synthetic-135;188;1233820;360;18
testrun-synthetic-135;189;1213086;360;18
testrun-synthetic-135;190;1223985;360;18
testrun-synthetic-135;191;1228666;360;18
testrun-synthetic-135;192;1243677;360;18
testrun-synthetic-135;193;1211238;360;18
testrun-synthetic-135;194;1229556;360;18
testrun-synthetic-135;195;1237877;360;18
testrun-synthetic-135;196;1236575;360;18
testrun-synthetic-135;197;1210228;360;18
testrun-synthetic-135;198;1205224;360;18
testrun-synthetic-135;199;1185675;360;18
threshold-jitter-0-0;0;2194264;359;8
threshold-jitter-0-0;1;2196604;359;8
threshold-jitter-0-0;2;2191541;359;8
threshold-jitter-0-0;3;2193453;359;8
threshold-jitter-0-0;4;2188285;359;8
threshold-jitter-0-0;5;2190141;359;8
threshold-jitter-0-0;6;2193182;359;8
threshold-jitter-0-0;7;2192318;359;8
threshold-jitter-0-0;8;2197079;359;8
threshold-jitter-0-0;9;2187600;359;8
threshold-jitter-0-0;10;2185198;359;8
threshold-jitter-0-0;11;2193837;359;8
threshold-jitter-0-0;12;2188936;359;8
threshold-jitter-0-0;13;2193379;359;8
threshold-jitter-0-0;14;2194802;359;8
threshold-jitter-0-0;15;2187114;359;8
threshold-jitter-0-0;16;2190958;359;8
threshold-jitter-0-0;17;2194143;359;8
threshold-jitter-0-0;18;2192397;359;8
threshold-jitter-0-0;19;2195549;359;8
threshold-jitter-0-0;20;2193158;359;8
threshold-jitter-0-0;21;2192627;359;8
threshold-jitter-0-0;22;2192122;359;8
threshold-jitter-0-0;23;2190608;359;8
threshold-jitter-0-0;24;2194666;359;8
threshold-jitter-0-0;25;2194736;359;8
threshold-jitter-0-0;26;2192137;359;8
threshold-jitter-0-0;27;2193269;359;8
threshold-jitter-0-0;28;2187626;359;8
threshold-jitter-0-0;29;2193781;359;8
threshold-jitter-0-0;30;2193001;359;8
threshold-jitter-0-0;31;2190810;359;8
threshold-jitter-0-0;32;2195451;359;8
threshold-jitter-0-0;33;2191299;359;8
threshold-jitter-0-0;34;2189080;359;8
threshold-jitter-0-0;35;2186750;359;8
threshold-jitter-0-0;36;2189167;359;8
threshold-jitter-0-0;37;2194792;359;8
threshold-jitter-0-0;38;2194058;359;8
threshold-jitter-0-0;39;2190655;359;8
threshold-jitter-0-0;40;2194184;359;8
threshold-jitter-0-0;41;2192170;359;8
threshold-jitter-0-0;42;2191815;359;8
threshold-jitter-0-0;43;2194266;359;8
threshold-jitter-0-0;44;2191317;359;8
threshold-jitter-0-0;45;2194743;359;8
threshold-jitter-0-0;46;2194120;359;8
threshold-jitter-0-0;47;2192041;359;8
threshold-jitter-0-0;48;2188418;359;8
threshold-jitter-0-0;49;2190727;359;8
threshold-jitter-0-0;50;2190833;359;8
threshold-jitter-0-0;51;2195126;359;8
threshold-jitter-0-0;52;2191889;359;8
threshold-jitter-0-0;53;2194115;359;8
threshold-jitter-0-0;54;2194724;359;8
threshold-jitter-0-0;55;2191557;359;8
threshold-jitter-0-0;56;2195064;359;8
threshold-jitter-0-0;57;2189625;359;8
threshold-jitter-0-0;58;2192805;359;8
threshold-jitter-0-0;59;2194363;359;8
threshold-jitter-0-0;60;2189673;359;8
threshold-jitter-0-0;61;2191622;359;8
threshold-jitter-0-0;62;2193686;359;8
threshold-jitter-0-0;63;2191526;359;8
threshold-jitter-0-0;64;2192539;359;8
threshold-jitter-0-0;65;2191026;359;8
threshold-jitter-0-0;66;2192896;359;8
threshold-jitter-0-0;67;2193727;359;8
threshold-jitter-0-0;68;2188470;359;8
threshold-jitter-0-0;69;2195458;359;8
threshold-jitter-0-0;70;2193390;359;8
threshold-jitter-0-0;71;2190692;359;8
threshold-jitter-0-0;72;2193820;359;8
threshold-jitter-0-0;73;2191721;359;8
threshold-jitter-0-0;74;2188908;359;8
threshold-jitter-0-0;75;2194879;359;8
threshold-jitter-0-0;76;2188490;359;8
threshold-jitter-0-0;77;2195602;359;8
threshold-jitter-0-0;78;2193496;359;8
threshold-jitter-0-0;79;2189335;359;8
threshold-jitter-0-0;80;2192042;359;8
threshold-jitter-0-0;81;2190586;359;8
threshold-jitter-0-0;82;2194707;359;8
threshold-jitter-0-0;83;2192828;359;8
threshold-jitter-0-0;84;2188602;359;8
threshold-jitter-0-0;85;2194865;359;8
threshold-jitter-0-0;86;2185460;359;8
threshold-jitter-0-0;87;2185870;359;8
threshold-jitter-0-0;88;2194360;359;8
threshold-jitter-0-0;89;2192314;359;8
threshold-jitter-0-0;90;2195334;359;8
threshold-jitter-0-0;91;2192994;359;8
threshold-jitter-0-0;92;2189229;359;8
threshold-jitter-0-0;93;2194084;359;8
threshold-jitter-0-0;94;2191877;359;8
threshold-jitter-0-0;95;2190580;359;8
threshold-jitter-0-0;96;2196297;359;8
threshold-jitter-0-0;97;2189030;359;8
threshold-jitter-0-0;98;2193044;359;8
threshold-jitter-0-0;99;2189353;359;8
threshold-jitter-0-0;100;2187549;359;8
threshold-jitter-0-0;101;2192025;359;8
threshold-jitter-0-0;102;2188602;359;8
threshold-jitter-0-0;103;2195357;359;8
threshold-jitter-0-0;104;2196663;359;8
threshold-jitter-0-0;105;2193014;359;8
threshold-jitter-0-0;106;2193609;359;8
threshold-jitter-0-0;107;2194128;359;8
threshold-jitter-0-0;108;2189461;359;8
threshold-jitter-0-0;109;2196246;359;8
threshold-jitter-0-0;110;2190959;359;8
threshold-jitter-0-0;111;2194854;359;8
threshold-jitter-0-0;112;2188948;359;8
threshold-jitter-0-0;113;2189648;359;8
threshold-jitter-0-0;114;2193581;359;8
threshold-jitter-0-0;115;2195448;359;8
threshold-jitter-0-0;116;2191055;359;8
threshold-jitter-0-0;117;2196998;359;8
threshold-jitter-0-0;118;2188377;359;8
threshold-jitter-0-0;119;2193846;359;8
threshold-jitter-0-0;120;2194034;359;8
threshold-jitter-0-0;121;2188899;359;8
threshold-jitter-0-0;122;2193448;359;8
threshold-jitter-0-0;123;2189592;359;8
threshold-jitter-0-0;124;2191053;359;8
threshold-jitter-0-0;125;2189984;359;8
threshold-jitter-0-0;126;2192078;359;8
threshold-jitter-0-0;127;2197683;359;8
threshold-jitter-0-0;128;2191545;359;8
threshold-jitter-0-0;129;2190403;359;8
threshold-jitter-0-0;130;2195470;359;8
threshold-jitter-0-0;131;2189018;359;8
threshold-jitter-0-0;132;2190023;359;8
threshold-jitter-0-0;133;2192974;359;8
threshold-jitter-0-0;134;2190136;359;8
threshold-jitter-0-0;135;2191125;359;8
threshold-jitter-0-0;136;2194673;359;8
threshold-jitter-0-0;137;2189755;359;8
threshold-jitter-0-0;138;2188034;359;8
threshold-jitter-0-0;139;2190899;359;8
threshold-jitter-0-0;140;2197432;359;8
threshold-jitter-0-0;141;2193201;359;8
threshold-jitter-0-0;142;2190142;359;8
threshold-jitter-0-0;143;2194976;359;8
threshold-jitter-0-0;144;2194408;359;8
threshold-jitter-0-0;145;2192036;359;8
threshold-jitter-0-0;146;2196217;359;8
threshold-jitter-0-0;147;2192021;359;8
threshold-jitter-0-0;148;2190766;359;8
threshold-jitter-0-0;149;2195669;359;8
threshold-jitter-0-0;150;2189956;359;8
threshold-jitter-0-0;151;2187543;359;8
threshold-jitter-0-0;152;2193509;359;8
threshold-jitter-0-0;153;2191385;359;8
threshold-jitter-0-0;154;2192843;359;8
threshold-jitter-0-0;155;2189719;359;8
threshold-jitter-0-0;156;2195078;359;8
threshold-jitter-0-0;157;2196960;359;8
threshold-jitter-0-0;158;2192234;359;8
threshold-jitter-0-0;159;2195360;359;8
threshold-jitter-0-0;160;2195268;359;8
threshold-jitter-0-0;161;2189658;359;8
threshold-jitter-0-0;162;2191999;359;8
threshold-jitter-0-0;163;2185503;359;8
threshold-jitter-0-0;164;2190309;359;8
threshold-jitter-0-0;165;2195033;359;8
threshold-jitter-0-0;166;2190702;359;8
threshold-jitter-0-0;167;2193852;359;8
threshold-jitter-0-0;168;2192044;359;8
threshold-jitter-0-0;169;2188616;359;8
threshold-jitter-0-0;170;2192943;359;8
threshold-jitter-0-0;171;2188584;359;8
threshold-jitter-0-0;172;2193701;359;8
threshold-jitter-0-0;173;2192032;359;8
threshold-jitter-0-0;174;2193023;359;8
threshold-jitter-0-0;175;2193277;359;8
threshold-jitter-0-0;176;2184398;359;8
threshold-jitter-0-0;177;2196264;359;8
threshold-jitter-0-0;178;2194585;359;8
threshold-jitter-0-0;179;2191975;359;8
threshold-jitter-0-0;180;2195577;359;8
threshold-jitter-0-0;181;2194989;359;8
threshold-jitter-0-0;182;2189787;359;8
threshold-jitter-0-0;183;2196650;359;8
threshold-jitter-0-0;184;2190321;359;8
threshold-jitter-0-0;185;2195348;359;8
threshold-jitter-0-0;186;2196116;359;8
threshold-jitter-0-0;187;2188362;359;8
threshold-jitter-0-0;188;2197532;359;8
threshold-jitter-0-0;189;2187498;359;8
threshold-jitter-0-0;190;2188739;359;8
threshold-jitter-0-0;191;2194753;359;8
threshold-jitter-0-0;192;2190047;359;8
threshold-jitter-0-0;193;2194947;359;8
threshold-jitter-0-0;194;2192518;359;8
threshold-jitter-0-0;195;2188696;359;8
threshold-jitter-0-0;196;2194333;359;8
threshold-jitter-0-0;197;2194130;359;8
threshold-jitter-0-0;198;2190397;359;8
threshold-jitter-0-0;199;2192978;359;8
worst-mixed-0-0;0;2386095;359;8
worst-mixed-0-0;1;2456928;359;11
worst-mixed-0-0;2;2526285;359;8
worst-mixed-0-0;3;2433984;359;8
worst-mixed-0-0;4;2404383;359;9
worst-mixed-0-0;5;2473085;359;11
worst-mixed-0-0;6;2513795;359;10
worst-mixed-0-0;7;2333622;359;8
worst-mixed-0-0;8;2556725;359;8
worst-mixed-0-0;9;2410656;359;10
worst-mixed-0-0;10;2408811;359;10
worst-mixed-0-0;11;2394704;359;9
worst-mixed-0-0;12;2481323;359;9
worst-mixed-0-0;13;2567097;359;9
worst-mixed-0-0;14;2668125;359;9
worst-mixed-0-0;15;2630352;359;9
worst-mixed-0-0;16;2480686;359;9
worst-mixed-0-0;17;2617266;359;9
worst-mixed-0-0;18;2424590;359;7
worst-mixed-0-0;19;2460874;359;10
worst-mixed-0-0;20;2516080;359;7
worst-mixed-0-0;21;2720262;359;11
worst-mixed-0-0;22;2584620;359;8
worst-mixed-0-0;23;2399334;359;10
worst-mixed-0-0;24;2435309;359;10
worst-mixed-0-0;25;2506497;359;12
worst-mixed-0-0;26;2413608;359;9
worst-mixed-0-0;27;2517703;359;9
worst-mixed-0-0;28;2409044;359;9
worst-mixed-0-0;29;2474303;359;8
worst-mixed-0-0;30;2535440;359;7
worst-mixed-0-0;31;2475261;359;9
worst-mixed-0-0;32;2485504;359;12
worst-mixed-0-0;33;2525902;359;8
worst-mixed-0-0;34;2684545;359;8
worst-mixed-0-0;35;2400346;359;10
worst-mixed-0-0;36;2452480;359;8
worst-mixed-0-0;37;2404001;359;8
worst-mixed-0-0;38;2657020;359;8
worst-mixed-0-0;39;2594717;359;6
worst-mixed-0-0;40;2605717;359;10
worst-mixed-0-0;41;2463562;359;9
worst-mixed-0-0;42;2625347;359;8
worst-mixed-0-0;43;2426873;359;10
worst-mixed-0-0;44;2571424;359;8
worst-mixed-0-0;45;2698184;359;9
worst-mixed-0-0;46;2434555;359;9
worst-mixed-0-0;47;2621614;359;8
worst-mixed-0-0;48;2658641;359;8
worst-mixed-0-0;49;2444045;359;10
worst-mixed-0-0;50;2592108;359;8
worst-mixed-0-0;51;2535137;359;10
worst-mixed-0-0;52;2440470;359;9
worst-mixed-0-0;53;2676684;359;10
worst-mixed-0-0;54;2481829;359;9
worst-mixed-0-0;55;2596545;359;11
worst-mixed-0-0;56;2489192;359;7
worst-mixed-0-0;57;2491323;359;10
worst-mixed-0-0;58;2318038;359;9
worst-mixed-0-0;59;2446937;359;8
worst-mixed-0-0;60;2506993;359;8
worst-mixed-0-0;61;2453236;359;9
worst-mixed-0-0;62;2497998;359;7
worst-mixed-0-0;63;2426618;359;11
worst-mixed-0-0;64;2493837;359;8
worst-mixed-0-0;65;2435543;359;8
worst-mixed-0-0;66;2505705;359;7
worst-mixed-0-0;67;2596888;359;8
worst-mixed-0-0;68;2479257;359;8
worst-mixed-0-0;69;2505789;359;8
worst-mixed-0-0;70;2581854;359;9
worst-mixed-0-0;71;2450952;359;8
worst-mixed-0-0;72;2478712;359;10
worst-mixed-0-0;73;2726541;359;8
worst-mixed-0-0;74;2645814;359;8
worst-mixed-0-0;75;2467459;359;8
worst-mixed-0-0;76;2459478;359;8
worst-mixed-0-0;77;2526808;359;10
worst-mixed-0-0;78;2478301;359;10
worst-mixed-0-0;79;2461993;359;10
worst-mixed-0-0;80;2478369;359;8
worst-mixed-0-0;81;2467431;359;8
worst-mixed-0-0;82;2450682;359;11
worst-mixed-0-0;83;2347634;359;11
worst-mixed-0-0;84;2425080;359;10
worst-mixed-0-0;85;2500273;359;8
worst-mixed-0-0;86;2471174;359;9
worst-mixed-0-0;87;2526833;359;7
worst-mixed-0-0;88;2586265;359;8
worst-mixed-0-0;89;2356382;359;11
worst-mixed-0-0;90;2546183;359;8
worst-mixed-0-0;91;2386728;359;8
worst-mixed-0-0;92;2395812;359;7
worst-mixed-0-0;93;2406952;359;10
worst-mixed-0-0;94;2480693;359;9
worst-mixed-0-0;95;2527116;359;8
worst-mixed-0-0;96;2517221;359;10
worst-mixed-0-0;97;2533032;359;9
worst-mixed-0-0;98;2280292;359;10
worst-mixed-0-0;99;2456224;359;9
worst-mixed-0-0;100;2508495;359;9
worst-mixed-0-0;101;2705462;359;9
worst-mixed-0-0;102;2395229;359;11
worst-mixed-0-0;103;2418982;359;8
worst-mixed-0-0;104;2456965;359;9
worst-mixed-0-0;105;2498248;359;7
worst-mixed-0-0;106;2592741;359;9
worst-mixed-0-0;107;2482387;359;7
worst-mixed-0-0;108;2482466;359;9
worst-mixed-0-0;109;2499355;359;8
worst-mixed-0-0;110;2375430;359;10
worst-mixed-0-0;111;2477815;359;10
worst-mixed-0-0;112;2458451;359;11
worst-mixed-0-0;113;2416769;359;9
worst-mixed-0-0;114;2723622;359;8
worst-mixed-0-0;115;2575230;359;9
worst-mixed-0-0;116;2590061;359;7
worst-mixed-0-0;117;2430481;359;10
worst-mixed-0-0;118;2507533;359;8
worst-mixed-0-0;119;2395786;359;11
worst-mixed-0-0;120;2352153;359;10
worst-mixed-0-0;121;2533151;359;11
worst-mixed-0-0;122;2493746;359;7
worst-mixed-0-0;123;2577195;359;10
worst-mixed-0-0;124;2647910;359;8
worst-mixed-0-0;125;2405388;359;10
worst-mixed-0-0;126;2483171;359;10
worst-mixed-0-0;127;2439208;359;11
worst-mixed-0-0;128;2569339;359;10
worst-mixed-0-0;129;2511214;359;8
worst-mixed-0-0;130;2326300;359;8
worst-mixed-0-0;131;2440355;359;10
worst-mixed-0-0;132;2455466;359;11
worst-mixed-0-0;133;2405416;359;10
worst-mixed-0-0;134;2493458;359;9
worst-mixed-0-0;135;2419167;359;9
worst-mixed-0-0;136;2584717;359;8
worst-mixed-0-0;137;2403638;359;9
worst-mixed-0-0;138;2526195;359;8
worst-mixed-0-0;139;2448825;359;10
worst-mixed-0-0;140;2625601;359;9
worst-mixed-0-0;141;2729905;359;8
worst-mixed-0-0;142;2449219;359;11
worst-mixed-0-0;143;2612669;359;9
worst-mixed-0-0;144;2519745;359;9
worst-mixed-0-0;145;2439988;359;9
worst-mixed-0-0;146;2424488;359;10
worst-mixed-0-0;147;2582622;359;9
worst-mixed-0-0;148;2553395;359;9
worst-mixed-0-0;149;2515829;359;8
worst-mixed-0-0;150;2535178;359;10
worst-mixed-0-0;151;2386580;359;11
worst-mixed-0-0;152;2395545;359;9
worst-mixed-0-0;153;2464218;359;10
worst-mixed-0-0;154;2468903;359;7
worst-mixed-0-0;155;2634822;359;7
worst-mixed-0-0;156;2543837;359;7
worst-mixed-0-0;157;2437363;359;8
worst-mixed-0-0;158;2445807;359;8
worst-mixed-0-0;159;2412802;359;9
worst-mixed-0-0;160;2413819;359;9
worst-mixed-0-0;161;2539000;359;8
worst-mixed-0-0;162;2587588;359;9
worst-mixed-0-0;163;2426472;359;8
worst-mixed-0-0;164;2382005;359;9
worst-mixed-0-0;165;2655575;359;10
worst-mixed-0-0;166;2440526;359;8
worst-mixed-0-0;167;2653980;359;8
worst-mixed-0-0;168;2391874;359;9
worst-mixed-0-0;169;2320336;359;9
worst-mixed-0-0;170;2680323;359;12
worst-mixed-0-0;171;2584998;359;9
worst-mixed-0-0;172;2477088;359;8
worst-mixed-0-0;173;2571776;359;9
worst-mixed-0-0;174;2518465;359;9
worst-mixed-0-0;175;2369821;359;10
worst-mixed-0-0;176;2531779;359;8
worst-mixed-0-0;177;2562786;359;8
worst-mixed-0-0;178;2524818;359;10
worst-mixed-0-0;179;2501969;359;9
worst-mixed-0-0;180;2520876;359;10
worst-mixed-0-0;181;2693294;359;8
worst-mixed-0-0;182;2490110;359;12
worst-mixed-0-0;183;2676729;359;7
worst-mixed-0-0;184;2507376;359;9
worst-mixed-0-0;185;2509667;359;10
worst-mixed-0-0;186;2617711;359;11
worst-mixed-0-0;187;2663948;359;8
worst-mixed-0-0;188;2628542;359;8
worst-mixed-0-0;189;2368209;359;8
worst-mixed-0-0;190;2474811;359;8
worst-mixed-0-0;191;2402508;359;9
worst-mixed-0-0;192;2564742;359;8
worst-mixed-0-0;193;2513231;359;9
worst-mixed-0-0;194;2499574;359;12
worst-mixed-0-0;195;2603800;359;9
worst-mixed-0-0;196;2476935;359;10
worst-mixed-0-0;197;2507706;359;11
worst-mixed-0-0;198;2554797;359;9
worst-mixed-0-0;199;2549180;359;9
zigzag-0-0;0;2315232;359;34
zigzag-0-0;1;2392572;359;32
zigzag-0-0;2;2469526;359;32
zigzag-0-0;3;2445265;359;36
zigzag-0-0;4;2434019;359;29
zigzag-0-0;5;2280295;359;37
zigzag-0-0;6;2664577;359;33
zigzag-0-0;7;2343909;359;37
zigzag-0-0;8;2400838;359;31
zigzag-0-0;9;2456408;359;32
zigzag-0-0;10;2227077;359;33
zigzag-0-0;11;2621117;359;34
zigzag-0-0;12;2416887;359;33
zigzag-0-0;13;2326593;359;30
zigzag-0-0;14;2327019;359;32
zigzag-0-0;15;2539307;359;32
zigzag-0-0;16;2581458;359;33
zigzag-0-0;17;2514729;359;32
zigzag-0-0;18;2615413;359;30
zigzag-0-0;19;2437809;359;29
zigzag-0-0;20;2523095;359;34
zigzag-0-0;21;2385229;359;37
zigzag-0-0;22;2484950;359;31
zigzag-0-0;23;2306913;359;33
zigzag-0-0;24;2263449;359;37
zigzag-0-0;25;2480040;359;33
zigzag-0-0;26;2753890;359;35
zigzag-0-0;27;2239710;359;30
zigzag-0-0;28;2309849;359;33
zigzag-0-0;29;2413235;359;33
zigzag-0-0;30;2453653;359;31
zigzag-0-0;31;2551261;359;33
zigzag-0-0;32;2442068;359;37
zigzag-0-0;33;2355977;359;30
zigzag-0-0;34;2466009;359;32
zigzag-0-0;35;2664384;359;30
zigzag-0-0;36;2457453;359;27
